,Node,Time,Value
13492,CORN2,1685,0.0
13493,CORN2,1686,0.0
13494,CORN2,1687,0.0
13495,CORN2,1688,0.0
13496,CORN2,1689,0.0
13497,CORN2,1690,0.0
13498,CORN2,1691,0.0
13499,CORN2,1692,0.0
13500,CORN2,1693,0.0
13501,CORN2,1694,0.0
13502,CORN2,1695,0.0
13503,CORN2,1696,0.0
13504,CORN2,1697,0.0
13505,CORN2,1698,0.0
13506,CORN2,1699,0.0
13507,CORN2,1700,0.0
13508,CORN2,1701,0.0
13509,CORN2,1702,0.0
13510,CORN2,1703,0.0
13511,CORN2,1704,0.0
13512,MUSG,1681,0.0
13513,MUSG,1682,0.0
13514,MUSG,1683,0.0
13515,MUSG,1684,0.0
13516,MUSG,1685,0.0
13517,MUSG,1686,0.0
13518,MUSG,1687,0.0
13519,MUSG,1688,0.0
13520,MUSG,1689,0.0
13521,MUSG,1690,0.0012999531293129314
13522,MUSG,1691,0.0013442649404940496
13523,MUSG,1692,0.0014008898439843984
13524,MUSG,1693,0.0014621131263126313
13525,MUSG,1694,0.0014918747464746475
13526,MUSG,1695,0.001507320505050505
13527,MUSG,1696,0.0015179665506550655
13528,MUSG,1697,0.0015343719621962197
13529,MUSG,1698,0.001555983111311131
13530,MUSG,1699,0.0
13531,MUSG,1700,0.0
13532,MUSG,1701,0.0
13533,MUSG,1702,0.0
13534,MUSG,1703,0.0
13535,MUSG,1704,0.0
13536,SNRD,1681,0.0
13537,SNRD,1682,0.0
13538,SNRD,1683,0.0
13539,SNRD,1684,0.0
13540,SNRD,1685,0.0
13541,SNRD,1686,0.0
13542,SNRD,1687,0.0
13543,SNRD,1688,0.0
13544,SNRD,1689,0.0
13545,SNRD,1690,0.0
13546,SNRD,1691,0.0
13547,SNRD,1692,0.0
13548,SNRD,1693,0.0
13549,SNRD,1694,0.0
13550,SNRD,1695,0.0
13551,SNRD,1696,0.0
13552,SNRD,1697,0.0
13553,SNRD,1698,0.0
13554,SNRD,1699,0.0
13555,SNRD,1700,0.0
13556,SNRD,1701,0.0
13557,SNRD,1702,0.0
13558,SNRD,1703,0.0
13559,SNRD,1704,0.0
13560,HARF,1681,0.0
13561,HARF,1682,0.0
13562,HARF,1683,0.0
13563,HARF,1684,0.0
13564,HARF,1685,0.0
13565,HARF,1686,0.0
13566,HARF,1687,0.0
13567,HARF,1688,0.0
13568,HARF,1689,0.0
13569,HARF,1690,0.0
13570,HARF,1691,0.0
13571,HARF,1692,0.0
13572,HARF,1693,0.0
13573,HARF,1694,0.0
13574,HARF,1695,0.0
13575,HARF,1696,0.0
13576,HARF,1697,0.0
13577,HARF,1698,0.0
13578,HARF,1699,0.0
13579,HARF,1700,0.0
13580,HARF,1701,0.0
13581,HARF,1702,0.0
13582,HARF,1703,0.0
13583,HARF,1704,0.0
13584,GENE,1681,0.0
13585,GENE,1682,0.0
13586,GENE,1683,0.0
13587,GENE,1684,0.0
13588,GENE,1685,0.0
13589,GENE,1686,0.0
13590,GENE,1687,0.0
13591,GENE,1688,0.0
13592,GENE,1689,0.0
13593,GENE,1690,0.0
13594,GENE,1691,0.0
13595,GENE,1692,0.0
13596,GENE,1693,0.0
13597,GENE,1694,0.0
13598,GENE,1695,0.0
13599,GENE,1696,0.0
13600,GENE,1697,0.0
13601,GENE,1698,0.0
13602,GENE,1699,0.0
13603,GENE,1700,0.0
13604,GENE,1701,0.0
13605,GENE,1702,0.0
13606,GENE,1703,0.0
13607,GENE,1704,0.0
13608,CASC,1681,0.0
13609,CASC,1682,0.0
13610,CASC,1683,0.0
13611,CASC,1684,0.0
13612,CASC,1685,0.0
13613,CASC,1686,0.0
13614,CASC,1687,0.0
13615,CASC,1688,0.0012990884218421841
13616,CASC,1689,0.00129346299429943
13617,CASC,1690,0.0
13618,CASC,1691,0.0
13619,CASC,1692,0.0
13620,CASC,1693,0.0
13621,CASC,1694,0.0
13622,CASC,1695,0.0
13623,CASC,1696,0.0
13624,CASC,1697,0.0
13625,CASC,1698,0.0
13626,CASC,1699,0.0015636332493249325
13627,CASC,1700,9.250925092509252e-05
13628,CASC,1701,0.0
13629,CASC,1702,0.0
13630,CASC,1703,0.0
13631,CASC,1704,0.0
13632,BEBE,1705,8.614423517351736e-05
13633,BEBE,1706,8.518158390839085e-05
13634,BEBE,1707,8.935101747674769e-05
13635,BEBE,1708,9.762665454045405e-05
13636,BEBE,1709,0.0001033546192119212
13637,BEBE,1710,0.00010474824794979498
13638,BEBE,1711,0.0
13639,BEBE,1712,0.0
13640,BEBE,1713,0.0
13641,BEBE,1714,0.0
13642,BEBE,1715,0.0
13643,BEBE,1716,0.0
13644,BEBE,1717,0.0
13645,BEBE,1718,0.0
13646,BEBE,1719,0.0
13647,BEBE,1720,0.0
13648,BEBE,1721,0.0
13649,BEBE,1722,0.0
13650,BEBE,1723,0.0
13651,BEBE,1724,9.710700695069507e-05
13652,BEBE,1725,9.816524339933994e-05
13653,BEBE,1726,0.00010005250150015003
13654,BEBE,1727,9.99030296779678e-05
13655,BEBE,1728,0.00010522353735373538
13656,CORN1,1705,0.0
13657,CORN1,1706,0.0
13658,CORN1,1707,0.0
13659,CORN1,1708,0.0
13660,CORN1,1709,0.0
13661,CORN1,1710,0.0
13662,CORN1,1711,0.0
13663,CORN1,1712,0.0
13664,CORN1,1713,0.0
13665,CORN1,1714,0.0
13666,CORN1,1715,0.0
13667,CORN1,1716,0.0
13668,CORN1,1717,0.0
13669,CORN1,1718,0.0
13670,CORN1,1719,0.0
13671,CORN1,1720,0.0
13672,CORN1,1721,0.0
13673,CORN1,1722,0.0
13674,CORN1,1723,0.0
13675,CORN1,1724,0.0
13676,CORN1,1725,0.0
13677,CORN1,1726,0.0
13678,CORN1,1727,0.0
13679,CORN1,1728,0.0
13680,CORN2,1705,0.0
13681,CORN2,1706,0.0
13682,CORN2,1707,0.0
13683,CORN2,1708,0.0
13684,CORN2,1709,0.0
13685,CORN2,1710,0.0
13686,CORN2,1711,0.0
13687,CORN2,1712,0.0
13688,CORN2,1713,0.0
13689,CORN2,1714,0.0
13690,CORN2,1715,0.0
13691,CORN2,1716,0.0
13692,CORN2,1717,0.0
13693,CORN2,1718,0.0
13694,CORN2,1719,0.0
13695,CORN2,1720,0.0
13696,CORN2,1721,0.0
13697,CORN2,1722,0.0
13698,CORN2,1723,0.0
13699,CORN2,1724,0.0
13700,CORN2,1725,0.0
13701,CORN2,1726,0.0
13702,CORN2,1727,0.0
13703,CORN2,1728,0.0
13704,MUSG,1705,0.0
13705,MUSG,1706,0.0
13706,MUSG,1707,0.0
13707,MUSG,1708,0.0
13708,MUSG,1709,0.0
13709,MUSG,1710,0.0
13710,MUSG,1711,0.001292641581158116
13711,MUSG,1712,0.0012771316761676166
13712,MUSG,1713,0.0013066579627962797
13713,MUSG,1714,0.0013833643724372436
13714,MUSG,1715,0.0014775140404040404
13715,MUSG,1716,0.0015714406110611061
13716,MUSG,1717,0.0016785051645164515
13717,MUSG,1718,0.0017735448144814482
13718,MUSG,1719,0.0018114891189118913
13719,MUSG,1720,0.0018381932223222321
13720,MUSG,1721,0.0018480426022602261
13721,MUSG,1722,0.0018557991359135916
13722,MUSG,1723,0.0
13723,MUSG,1724,0.0
13724,MUSG,1725,0.0
13725,MUSG,1726,0.0
13726,MUSG,1727,0.0
13727,MUSG,1728,0.0
13728,SNRD,1705,0.0
13729,SNRD,1706,0.0
13730,SNRD,1707,0.0
13731,SNRD,1708,0.0
13732,SNRD,1709,0.0
13733,SNRD,1710,0.0
13734,SNRD,1711,0.0
13735,SNRD,1712,0.0
13736,SNRD,1713,0.0
13737,SNRD,1714,0.0
13738,SNRD,1715,0.0
13739,SNRD,1716,0.0
13740,SNRD,1717,0.0
13741,SNRD,1718,0.0
13742,SNRD,1719,0.0
13743,SNRD,1720,0.0
13744,SNRD,1721,0.0
13745,SNRD,1722,0.0
13746,SNRD,1723,0.0
13747,SNRD,1724,0.0
13748,SNRD,1725,0.0
13749,SNRD,1726,0.0
13750,SNRD,1727,0.0
13751,SNRD,1728,0.0
13752,HARF,1705,0.0
13753,HARF,1706,0.0
13754,HARF,1707,0.0
13755,HARF,1708,0.0
13756,HARF,1709,0.0
13757,HARF,1710,0.0
13758,HARF,1711,0.0
13759,HARF,1712,0.0
13760,HARF,1713,0.0
13761,HARF,1714,0.0
13762,HARF,1715,0.0
13763,HARF,1716,0.0
13764,HARF,1717,0.0
13765,HARF,1718,0.0
13766,HARF,1719,0.0
13767,HARF,1720,0.0
13768,HARF,1721,0.0
13769,HARF,1722,0.0
13770,HARF,1723,0.0
13771,HARF,1724,0.0
13772,HARF,1725,0.0
13773,HARF,1726,0.0
13774,HARF,1727,0.0
13775,HARF,1728,0.0
13776,GENE,1705,0.0
13777,GENE,1706,0.0
13778,GENE,1707,0.0
13779,GENE,1708,0.0
13780,GENE,1709,0.0
13781,GENE,1710,0.0
13782,GENE,1711,0.0
13783,GENE,1712,0.0
13784,GENE,1713,0.0
13785,GENE,1714,0.0
13786,GENE,1715,0.0
13787,GENE,1716,0.0
13788,GENE,1717,0.0
13789,GENE,1718,0.0
13790,GENE,1719,0.0
13791,GENE,1720,0.0
13792,GENE,1721,0.0
13793,GENE,1722,0.0
13794,GENE,1723,0.0
13795,GENE,1724,0.0
13796,GENE,1725,0.0
13797,GENE,1726,0.0
13798,GENE,1727,0.0
13799,GENE,1728,0.0
13800,CASC,1705,0.0
13801,CASC,1706,0.0
13802,CASC,1707,0.0
13803,CASC,1708,0.0
13804,CASC,1709,0.0
13805,CASC,1710,0.0
13806,CASC,1711,0.0
13807,CASC,1712,0.0
13808,CASC,1713,0.0
13809,CASC,1714,0.0
13810,CASC,1715,0.0
13811,CASC,1716,0.0
13812,CASC,1717,0.0
13813,CASC,1718,0.0
13814,CASC,1719,0.0
13815,CASC,1720,0.0
13816,CASC,1721,0.0
13817,CASC,1722,0.0
13818,CASC,1723,0.001872146312631263
13819,CASC,1724,0.0008325832583258326
13820,CASC,1725,0.0
13821,CASC,1726,0.0
13822,CASC,1727,0.0
13823,CASC,1728,0.0
13824,BEBE,1729,0.00010677931168116814
13825,BEBE,1730,0.00010887973422342236
13826,BEBE,1731,0.00010822382050705071
13827,BEBE,1732,0.00010650573869886989
13828,BEBE,1733,0.00010622871974697471
13829,BEBE,1734,0.00010671342196719673
13830,BEBE,1735,0.0
13831,BEBE,1736,0.0
13832,BEBE,1737,0.0
13833,BEBE,1738,0.0
13834,BEBE,1739,0.0
13835,BEBE,1740,0.0
13836,BEBE,1741,0.0
13837,BEBE,1742,0.0
13838,BEBE,1743,0.0
13839,BEBE,1744,0.0
13840,BEBE,1745,0.0
13841,BEBE,1746,0.0
13842,BEBE,1747,0.0
13843,BEBE,1748,0.0
13844,BEBE,1749,0.0
13845,BEBE,1750,0.00010661168491849185
13846,BEBE,1751,0.00010688537353735375
13847,BEBE,1752,0.00010642289666466647
13848,CORN1,1729,0.0
13849,CORN1,1730,0.0
13850,CORN1,1731,0.0
13851,CORN1,1732,0.0
13852,CORN1,1733,0.0
13853,CORN1,1734,0.0
13854,CORN1,1735,0.0
13855,CORN1,1736,0.0
13856,CORN1,1737,0.0
13857,CORN1,1738,0.0
13858,CORN1,1739,0.0
13859,CORN1,1740,0.0
13860,CORN1,1741,0.0
13861,CORN1,1742,0.0
13862,CORN1,1743,0.0
13863,CORN1,1744,0.0
13864,CORN1,1745,0.0
13865,CORN1,1746,0.0
13866,CORN1,1747,0.0
13867,CORN1,1748,0.0
13868,CORN1,1749,0.0
13869,CORN1,1750,0.0
13870,CORN1,1751,0.0
13871,CORN1,1752,0.0
13872,CORN2,1729,0.0
13873,CORN2,1730,0.0
13874,CORN2,1731,0.0
13875,CORN2,1732,0.0
13876,CORN2,1733,0.0
13877,CORN2,1734,0.0
13878,CORN2,1735,0.0
13879,CORN2,1736,0.0
13880,CORN2,1737,0.0
13881,CORN2,1738,0.0
13882,CORN2,1739,0.0
13883,CORN2,1740,0.0
13884,CORN2,1741,0.0
13885,CORN2,1742,0.0
13886,CORN2,1743,0.0
13887,CORN2,1744,0.0
13888,CORN2,1745,0.0
13889,CORN2,1746,0.0
13890,CORN2,1747,0.0
13891,CORN2,1748,0.0
13892,CORN2,1749,0.0
13893,CORN2,1750,0.0
13894,CORN2,1751,0.0
13895,CORN2,1752,0.0
13896,MUSG,1729,0.0
13897,MUSG,1730,0.0
13898,MUSG,1731,0.0
13899,MUSG,1732,0.0
13900,MUSG,1733,0.0
13901,MUSG,1734,0.0
13902,MUSG,1735,0.0013151374527452745
13903,MUSG,1736,0.0013180235283528354
13904,MUSG,1737,0.0013303030203020302
13905,MUSG,1738,0.001387094806480648
13906,MUSG,1739,0.001478910181018102
13907,MUSG,1740,0.0015323006110611061
13908,MUSG,1741,0.0015626661216121612
13909,MUSG,1742,0.0015902779787978797
13910,MUSG,1743,0.0015982277957795779
13911,MUSG,1744,0.0016246923662366238
13912,MUSG,1745,0.0016536304090409043
13913,MUSG,1746,0.0016520976577657767
13914,MUSG,1747,0.0
13915,MUSG,1748,0.0
13916,MUSG,1749,0.0
13917,MUSG,1750,0.0
13918,MUSG,1751,0.0
13919,MUSG,1752,0.0
13920,SNRD,1729,0.0
13921,SNRD,1730,0.0
13922,SNRD,1731,0.0
13923,SNRD,1732,0.0
13924,SNRD,1733,0.0
13925,SNRD,1734,0.0
13926,SNRD,1735,0.0
13927,SNRD,1736,0.0
13928,SNRD,1737,0.0
13929,SNRD,1738,0.0
13930,SNRD,1739,0.0
13931,SNRD,1740,0.0
13932,SNRD,1741,0.0
13933,SNRD,1742,0.0
13934,SNRD,1743,0.0
13935,SNRD,1744,0.0
13936,SNRD,1745,0.0
13937,SNRD,1746,0.0
13938,SNRD,1747,0.0
13939,SNRD,1748,0.0
13940,SNRD,1749,0.0
13941,SNRD,1750,0.0
13942,SNRD,1751,0.0
13943,SNRD,1752,0.0
13944,HARF,1729,0.0
13945,HARF,1730,0.0
13946,HARF,1731,0.0
13947,HARF,1732,0.0
13948,HARF,1733,0.0
13949,HARF,1734,0.0
13950,HARF,1735,0.0
13951,HARF,1736,0.0
13952,HARF,1737,0.0
13953,HARF,1738,0.0
13954,HARF,1739,0.0
13955,HARF,1740,0.0
13956,HARF,1741,0.0
13957,HARF,1742,0.0
13958,HARF,1743,0.0
13959,HARF,1744,0.0
13960,HARF,1745,0.0
13961,HARF,1746,0.0
13962,HARF,1747,0.0
13963,HARF,1748,0.0
13964,HARF,1749,0.0
13965,HARF,1750,0.0
13966,HARF,1751,0.0
13967,HARF,1752,0.0
13968,GENE,1729,0.0
13969,GENE,1730,0.0
13970,GENE,1731,0.0
13971,GENE,1732,0.0
13972,GENE,1733,0.0
13973,GENE,1734,0.0
13974,GENE,1735,0.0
13975,GENE,1736,0.0
13976,GENE,1737,0.0
13977,GENE,1738,0.0
13978,GENE,1739,0.0
13979,GENE,1740,0.0
13980,GENE,1741,0.0
13981,GENE,1742,0.0
13982,GENE,1743,0.0
13983,GENE,1744,0.0
13984,GENE,1745,0.0
13985,GENE,1746,0.0
13986,GENE,1747,0.0
13987,GENE,1748,0.0
13988,GENE,1749,0.0
13989,GENE,1750,0.0
13990,GENE,1751,0.0
13991,GENE,1752,0.0
13992,CASC,1729,0.0
13993,CASC,1730,0.0
13994,CASC,1731,0.0
13995,CASC,1732,0.0
13996,CASC,1733,0.0
13997,CASC,1734,0.0
13998,CASC,1735,0.0
13999,CASC,1736,0.0
14000,CASC,1737,0.0
14001,CASC,1738,0.0
14002,CASC,1739,0.0
14003,CASC,1740,0.0
14004,CASC,1741,0.0
14005,CASC,1742,0.0
14006,CASC,1743,0.0
14007,CASC,1744,0.0
14008,CASC,1745,0.0
14009,CASC,1746,0.0
14010,CASC,1747,0.0016551170167016702
14011,CASC,1748,0.0016588246544654466
14012,CASC,1749,0.0016137572417241723
14013,CASC,1750,0.0014801480148014803
14014,CASC,1751,0.0
14015,CASC,1752,0.0
14016,BEBE,1753,0.00010652040141514151
14017,BEBE,1754,0.00010654389876487649
14018,BEBE,1755,0.00010646854997999801
14019,BEBE,1756,0.00010651838933893391
14020,BEBE,1757,0.00010629342996799681
14021,BEBE,1758,0.00010621773427342736
14022,BEBE,1759,0.0
14023,BEBE,1760,0.0
14024,BEBE,1761,0.0
14025,BEBE,1762,0.0
14026,BEBE,1763,0.0
14027,BEBE,1764,0.0
14028,BEBE,1765,0.0
14029,BEBE,1766,0.0
14030,BEBE,1767,0.0
14031,BEBE,1768,0.0
14032,BEBE,1769,0.0
14033,BEBE,1770,0.0
14034,BEBE,1771,0.0
14035,BEBE,1772,0.0
14036,BEBE,1773,0.0
14037,BEBE,1774,9.630743793129314e-05
14038,BEBE,1775,0.00010047029640464047
14039,BEBE,1776,0.00010520050255025504
14040,CORN1,1753,0.0
14041,CORN1,1754,0.0
14042,CORN1,1755,0.0
14043,CORN1,1756,0.0
14044,CORN1,1757,0.0
14045,CORN1,1758,0.0
14046,CORN1,1759,0.0
14047,CORN1,1760,0.0
14048,CORN1,1761,0.0
14049,CORN1,1762,0.0
14050,CORN1,1763,0.0
14051,CORN1,1764,0.0
14052,CORN1,1765,0.0
14053,CORN1,1766,0.0
14054,CORN1,1767,0.0
14055,CORN1,1768,0.0
14056,CORN1,1769,0.0
14057,CORN1,1770,0.0
14058,CORN1,1771,0.0
14059,CORN1,1772,0.0
14060,CORN1,1773,0.0
14061,CORN1,1774,0.0
14062,CORN1,1775,0.0
14063,CORN1,1776,0.0
14064,CORN2,1753,0.0
14065,CORN2,1754,0.0
14066,CORN2,1755,0.0
14067,CORN2,1756,0.0
14068,CORN2,1757,0.0
14069,CORN2,1758,0.0
14070,CORN2,1759,0.0
14071,CORN2,1760,0.0
14072,CORN2,1761,0.0
14073,CORN2,1762,0.0
14074,CORN2,1763,0.0
14075,CORN2,1764,0.0
14076,CORN2,1765,0.0
14077,CORN2,1766,0.0
14078,CORN2,1767,0.0
14079,CORN2,1768,0.0
14080,CORN2,1769,0.0
14081,CORN2,1770,0.0
14082,CORN2,1771,0.0
14083,CORN2,1772,0.0
14084,CORN2,1773,0.0
14085,CORN2,1774,0.0
14086,CORN2,1775,0.0
14087,CORN2,1776,0.0
14088,MUSG,1753,0.0
14089,MUSG,1754,0.0
14090,MUSG,1755,0.0
14091,MUSG,1756,0.0
14092,MUSG,1757,0.0
14093,MUSG,1758,0.0
14094,MUSG,1759,0.00132319399239924
14095,MUSG,1760,0.001325328191819182
14096,MUSG,1761,0.0013355858495849584
14097,MUSG,1762,0.001375220481048105
14098,MUSG,1763,0.001510174920492049
14099,MUSG,1764,0.0015790409740974098
14100,MUSG,1765,0.0017051280328032803
14101,MUSG,1766,0.0018079103840384038
14102,MUSG,1767,0.0018520718921892188
14103,MUSG,1768,0.00186693799879988
14104,MUSG,1769,0.0018196163486348636
14105,MUSG,1770,0.0018243013281328134
14106,MUSG,1771,0.0
14107,MUSG,1772,0.0
14108,MUSG,1773,0.0
14109,MUSG,1774,0.0
14110,MUSG,1775,0.0
14111,MUSG,1776,0.0
14112,SNRD,1753,0.0
14113,SNRD,1754,0.0
14114,SNRD,1755,0.0
14115,SNRD,1756,0.0
14116,SNRD,1757,0.0
14117,SNRD,1758,0.0
14118,SNRD,1759,0.0
14119,SNRD,1760,0.0
14120,SNRD,1761,0.0
14121,SNRD,1762,0.0
14122,SNRD,1763,0.0
14123,SNRD,1764,0.0
14124,SNRD,1765,0.0
14125,SNRD,1766,0.0
14126,SNRD,1767,0.0
14127,SNRD,1768,0.0
14128,SNRD,1769,0.0
14129,SNRD,1770,0.0
14130,SNRD,1771,0.0
14131,SNRD,1772,0.0
14132,SNRD,1773,0.0
14133,SNRD,1774,0.0
14134,SNRD,1775,0.0
14135,SNRD,1776,0.0
14136,HARF,1753,0.0
14137,HARF,1754,0.0
14138,HARF,1755,0.0
14139,HARF,1756,0.0
14140,HARF,1757,0.0
14141,HARF,1758,0.0
14142,HARF,1759,0.0
14143,HARF,1760,0.0
14144,HARF,1761,0.0
14145,HARF,1762,0.0
14146,HARF,1763,0.0
14147,HARF,1764,0.0
14148,HARF,1765,0.0
14149,HARF,1766,0.0
14150,HARF,1767,0.0
14151,HARF,1768,0.0
14152,HARF,1769,0.0
14153,HARF,1770,0.0
14154,HARF,1771,0.0
14155,HARF,1772,0.0
14156,HARF,1773,0.0
14157,HARF,1774,0.0
14158,HARF,1775,0.0
14159,HARF,1776,0.0
14160,GENE,1753,0.0
14161,GENE,1754,0.0
14162,GENE,1755,0.0
14163,GENE,1756,0.0
14164,GENE,1757,0.0
14165,GENE,1758,0.0
14166,GENE,1759,0.0
14167,GENE,1760,0.0
14168,GENE,1761,0.0
14169,GENE,1762,0.0
14170,GENE,1763,0.0
14171,GENE,1764,0.0
14172,GENE,1765,0.0
14173,GENE,1766,0.0
14174,GENE,1767,0.0
14175,GENE,1768,0.0
14176,GENE,1769,0.0
14177,GENE,1770,0.0
14178,GENE,1771,0.0
14179,GENE,1772,0.0
14180,GENE,1773,0.0
14181,GENE,1774,0.0
14182,GENE,1775,0.0
14183,GENE,1776,0.0
14184,CASC,1753,0.0
14185,CASC,1754,0.0
14186,CASC,1755,0.0
14187,CASC,1756,0.0
14188,CASC,1757,0.0
14189,CASC,1758,0.0
14190,CASC,1759,0.0
14191,CASC,1760,0.0
14192,CASC,1761,0.0
14193,CASC,1762,0.0
14194,CASC,1763,0.0
14195,CASC,1764,0.0
14196,CASC,1765,0.0
14197,CASC,1766,0.0
14198,CASC,1767,0.0
14199,CASC,1768,0.0
14200,CASC,1769,0.0
14201,CASC,1770,0.0
14202,CASC,1771,0.0018267837063706371
14203,CASC,1772,0.0017939897219721973
14204,CASC,1773,0.0018184171777177718
14205,CASC,1774,0.0005550555055505551
14206,CASC,1775,0.0
14207,CASC,1776,0.0
14208,BEBE,1777,0.0001053452332733287
14209,BEBE,1778,0.00010390819456945833
14210,BEBE,1779,0.00010445145514551602
14211,BEBE,1780,0.00010685484548454969
14212,BEBE,1781,0.00010930650252525413
14213,BEBE,1782,0.00010620570807080841
14214,BEBE,1783,0.0
14215,BEBE,1784,0.0
14216,BEBE,1785,0.0
14217,BEBE,1786,0.0
14218,BEBE,1787,0.0
14219,BEBE,1788,0.0
14220,BEBE,1789,0.0
14221,BEBE,1790,0.0
14222,BEBE,1791,0.0
14223,BEBE,1792,0.0
14224,BEBE,1793,0.0
14225,BEBE,1794,0.0
14226,BEBE,1795,0.0
14227,BEBE,1796,0.0
14228,BEBE,1797,0.0
14229,BEBE,1798,9.500903590359161e-05
14230,BEBE,1799,0.00010306432518251946
14231,BEBE,1800,0.00010580877400240182
14232,CORN1,1777,0.0
14233,CORN1,1778,0.0
14234,CORN1,1779,0.0
14235,CORN1,1780,0.0
14236,CORN1,1781,0.0
14237,CORN1,1782,0.0
14238,CORN1,1783,0.0
14239,CORN1,1784,0.0
14240,CORN1,1785,0.0
14241,CORN1,1786,0.0
14242,CORN1,1787,0.0
14243,CORN1,1788,0.0
14244,CORN1,1789,0.0
14245,CORN1,1790,0.0
14246,CORN1,1791,0.0
14247,CORN1,1792,0.0
14248,CORN1,1793,0.0
14249,CORN1,1794,0.0
14250,CORN1,1795,0.0
14251,CORN1,1796,0.0
14252,CORN1,1797,0.0
14253,CORN1,1798,0.0
14254,CORN1,1799,0.0
14255,CORN1,1800,0.0
14256,CORN2,1777,0.0
14257,CORN2,1778,0.0
14258,CORN2,1779,0.0
14259,CORN2,1780,0.0
14260,CORN2,1781,0.0
14261,CORN2,1782,0.0
14262,CORN2,1783,0.0
14263,CORN2,1784,0.0
14264,CORN2,1785,0.0
14265,CORN2,1786,0.0
14266,CORN2,1787,0.0
14267,CORN2,1788,0.0
14268,CORN2,1789,0.0
14269,CORN2,1790,0.0
14270,CORN2,1791,0.0
14271,CORN2,1792,0.0
14272,CORN2,1793,0.0
14273,CORN2,1794,0.0
14274,CORN2,1795,0.0
14275,CORN2,1796,0.0
14276,CORN2,1797,0.0
14277,CORN2,1798,0.0
14278,CORN2,1799,0.0
14279,CORN2,1800,0.0
14280,MUSG,1777,0.0
14281,MUSG,1778,0.0
14282,MUSG,1779,0.0
14283,MUSG,1780,0.0
14284,MUSG,1781,0.0
14285,MUSG,1782,0.0
14286,MUSG,1783,0.0013093133413341334
14287,MUSG,1784,0.0013238988588858886
14288,MUSG,1785,0.0013224244024402439
14289,MUSG,1786,0.0014092502760276028
14290,MUSG,1787,0.0015000130663066307
14291,MUSG,1788,0.0015858653285328534
14292,MUSG,1789,0.001700235717571757
14293,MUSG,1790,0.001774388691869187
14294,MUSG,1791,0.0017884852515251525
14295,MUSG,1792,0.0017955622892289228
14296,MUSG,1793,0.0018203721802180217
14297,MUSG,1794,0.0
14298,MUSG,1795,0.0
14299,MUSG,1796,0.0
14300,MUSG,1797,0.0
14301,MUSG,1798,0.0
14302,MUSG,1799,0.0
14303,MUSG,1800,0.0
14304,SNRD,1777,0.0
14305,SNRD,1778,0.0
14306,SNRD,1779,0.0
14307,SNRD,1780,0.0
14308,SNRD,1781,0.0
14309,SNRD,1782,0.0
14310,SNRD,1783,0.0
14311,SNRD,1784,0.0
14312,SNRD,1785,0.0
14313,SNRD,1786,0.0
14314,SNRD,1787,0.0
14315,SNRD,1788,0.0
14316,SNRD,1789,0.0
14317,SNRD,1790,0.0
14318,SNRD,1791,0.0
14319,SNRD,1792,0.0
14320,SNRD,1793,0.0
14321,SNRD,1794,0.0
14322,SNRD,1795,0.0
14323,SNRD,1796,0.0
14324,SNRD,1797,0.0
14325,SNRD,1798,0.0
14326,SNRD,1799,0.0
14327,SNRD,1800,0.0
14328,HARF,1777,0.0
14329,HARF,1778,0.0
14330,HARF,1779,0.0
14331,HARF,1780,0.0
14332,HARF,1781,0.0
14333,HARF,1782,0.0
14334,HARF,1783,0.0
14335,HARF,1784,0.0
14336,HARF,1785,0.0
14337,HARF,1786,0.0
14338,HARF,1787,0.0
14339,HARF,1788,0.0
14340,HARF,1789,0.0
14341,HARF,1790,0.0
14342,HARF,1791,0.0
14343,HARF,1792,0.0
14344,HARF,1793,0.0
14345,HARF,1794,0.0
14346,HARF,1795,0.0
14347,HARF,1796,0.0
14348,HARF,1797,0.0
14349,HARF,1798,0.0
14350,HARF,1799,0.0
14351,HARF,1800,0.0
14352,GENE,1777,0.0
14353,GENE,1778,0.0
14354,GENE,1779,0.0
14355,GENE,1780,0.0
14356,GENE,1781,0.0
14357,GENE,1782,0.0
14358,GENE,1783,0.0
14359,GENE,1784,0.0
14360,GENE,1785,0.0
14361,GENE,1786,0.0
14362,GENE,1787,0.0
14363,GENE,1788,0.0
14364,GENE,1789,0.0
14365,GENE,1790,0.0
14366,GENE,1791,0.0
14367,GENE,1792,0.0
14368,GENE,1793,0.0
14369,GENE,1794,0.0
14370,GENE,1795,0.0
14371,GENE,1796,0.0
14372,GENE,1797,0.0
14373,GENE,1798,0.0
14374,GENE,1799,0.0
14375,GENE,1800,0.0
14376,CASC,1777,0.0
14377,CASC,1778,0.0
14378,CASC,1779,0.0
14379,CASC,1780,0.0
14380,CASC,1781,0.0
14381,CASC,1782,0.0
14382,CASC,1783,0.0
14383,CASC,1784,0.0
14384,CASC,1785,0.0
14385,CASC,1786,0.0
14386,CASC,1787,0.0
14387,CASC,1788,0.0
14388,CASC,1789,0.0
14389,CASC,1790,0.0
14390,CASC,1791,0.0
14391,CASC,1792,0.0
14392,CASC,1793,0.0
14393,CASC,1794,0.001797968696869687
14394,CASC,1795,0.001805667584758476
14395,CASC,1796,0.0017849088458845885
14396,CASC,1797,0.0017773682248224823
14397,CASC,1798,0.0
14398,CASC,1799,0.0
14399,CASC,1800,0.0
14400,BEBE,1801,0.0001092862892539254
14401,BEBE,1802,0.00010702272664766478
14402,BEBE,1803,0.00010792221722172218
